"nct_id","umc_pi","umc_sponsor","umc_resp_party","umc","is_fda_regulated_drug","is_fda_regulated_device","is_unapproved_device","is_ppsd","is_us_export","is_randomized","is_blinded","is_multicentric","is_multinational","primary_sponsor","phase","planned_enrolment","actual_enrolment","completion_date","nlm_download_date_description","study_first_submitted_date","results_first_submitted_date","disposition_first_submitted_date","last_update_submitted_date","study_first_submitted_qc_date","study_first_posted_date","study_first_posted_date_type","results_first_submitted_qc_date","results_first_posted_date","results_first_posted_date_type","disposition_first_submitted_qc_date","disposition_first_posted_date","disposition_first_posted_date_type","last_update_submitted_qc_date","last_updated","last_update_posted_date_type","start_month_year","start_date_type","start_date","verification_month_year","verification_date","completion_month_year","completion_date_type","primary_completion_month_year","primary_completion_date_type","primary_completion_date","target_duration","study_type","acronym","baseline_population","brief_title","official_title","status","last_known_status","enrollment","enrollment_type","source","limitations_and_caveats","number_of_arms","number_of_groups","why_stopped","has_expanded_access","expanded_access_type_individual","expanded_access_type_intermediate","expanded_access_type_treatment","has_dmc","biospec_retention","biospec_description","ipd_time_frame","ipd_access_criteria","ipd_url","plan_to_share_ipd","plan_to_share_ipd_description","created_at","updated_at","source_class","delayed_posting","expanded_access_nctid","expanded_access_status_for_nctid","fdaaa801_violation","baseline_type_units_analyzed","patient_registry","countries","results_reporting"
"NCT02253056",,"Charite","Charite","Charite",,,,,,FALSE,FALSE,FALSE,FALSE,"Non-commercial",,,36,"2015-03-31",,"2014-09-19",,,"2015-03-30","2014-09-26","2014-10-01","ESTIMATED",,,,,,,"2015-03-30","2015-03-31","ESTIMATED","2014-09",,"2014-09-30","2015-03","2015-03-31","2015-03","ACTUAL","2015-03","ACTUAL","2015-03-31",,"INTERVENTIONAL","MIFT",,"Monday is Fasting Day - Non-Randomized Trial on Intermittent Fasting","Montag Ist Fasten-Tag (German) - MIFT [Monday is Fasting Day]","COMPLETED",,36,"ACTUAL","Charite University, Berlin, Germany",,2,,,FALSE,,,,TRUE,,,,,,,,"2025/05/12 20:40:18","2025/05/12 20:40:18","OTHER",,,,,,,"Germany",FALSE
"NCT03287856","Hamburg",,,"Hamburg",FALSE,FALSE,,,,,FALSE,TRUE,FALSE,"Commercial",,,30,"2019-10-27",,"2017-08-15",,,"2020-01-07","2017-09-15","2017-09-19","ACTUAL",,,,,,,"2020-01-07","2020-01-10","ACTUAL","2017-08-11","ACTUAL","2017-08-11","2020-01","2020-01-31","2019-10-27","ACTUAL","2018-09-27","ACTUAL","2018-09-27",,"INTERVENTIONAL","VIVALL",,"NVT ALLEGRA TAVI System TF in Failing Surgical Aortic Bioprosthesis","Investigation of the Safety and Performance of the NVT ALLEGRA TAVI System TF in Patients With Failed Surgical Aortic Bioprosthesis and Elevated Surgical Risk","COMPLETED",,30,"ACTUAL","NVT GmbH",,1,,,FALSE,,,,TRUE,,,,,,,,"2025/05/13 02:52:23","2025/05/13 02:52:23","INDUSTRY",,,,,,,"Germany",FALSE
"NCT06784791",,"Duisburg-Essen",,"Duisburg-Essen",FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,TRUE,"Non-commercial","II",20,,"2027-12-31",,"2024-12-04",,,"2025-02-13","2025-01-15","2025-01-20","ACTUAL",,,,,,,"2025-02-13","2025-02-14","ACTUAL","2024-11-06","ACTUAL","2024-11-06","2025-01","2025-01-31","2027-12-31","ESTIMATED","2027-07-31","ESTIMATED","2027-07-31",,"INTERVENTIONAL","NEOpredict-EGF",,"Preoperative Amivantamab or Amivantamab and Carboplatin/pemetrexed Treatment in Patients with Resectable Non-small-cell Lung Cancer Harboring Oncogenic EGFR Mutations (NEOpredict-EGFR)","Preoperative Amivantamab or Amivantamab and Carboplatin/pemetrexed Treatment in Patients with Resectable Non-small-cell Lung Cancer Harboring Oncogenic EGFR Mutations (NEOpredict-EGFR)","RECRUITING",,20,"ESTIMATED","University Hospital, Essen",,2,,,FALSE,,,,TRUE,,,,,,"NO",,"2025/05/11 22:00:17","2025/05/11 22:00:17","OTHER",,,,,,,"Belgium;Germany",FALSE
"NCT05517369",,"Würzburg",,"Würzburg",FALSE,FALSE,,,,,FALSE,TRUE,TRUE,"Non-commercial",,,0,"2024-10-31",,"2022-08-12",,,"2023-08-17","2022-08-23","2022-08-26","ACTUAL",,,,,,,"2023-08-17","2023-08-22","ACTUAL","2023-03-01","ACTUAL","2023-03-01","2023-08","2023-08-31","2024-10","ESTIMATED","2024-04","ESTIMATED","2024-04-30",,"INTERVENTIONAL","HADRIAN",,"Impact of Hybrid-ESD+ and LiftUp® on the en Bloc/R0 Rate in Colorectal Adenomas Between 2 and 3 cm","Impact of Using Hybrid-ESD+ and LiftUp® as Injectable on en Bloc/R0 Rate in Colorectal Adenomas Between 2 and 3 cm.","WITHDRAWN",,0,"ACTUAL","Wuerzburg University Hospital",,1,,"No participants fitting into the study",FALSE,,,,FALSE,,,,,,"NO",,"2025/05/12 20:40:18","2025/05/12 20:40:18","OTHER",,,,,,,"Germany;Switzerland",FALSE
"NCT03286777","Tübingen",,,"Tübingen",FALSE,FALSE,,,,TRUE,TRUE,TRUE,FALSE,"Non-commercial",,,6,"2018-07-01",,"2017-09-14",,,"2018-10-09","2017-09-14","2017-09-18","ACTUAL",,,,,,,"2018-10-09","2018-10-10","ACTUAL","2017-06-22","ACTUAL","2017-06-22","2018-10","2018-10-31","2018-07-01","ACTUAL","2017-12-31","ACTUAL","2017-12-31",,"INTERVENTIONAL",,,"Increasing the Oral Bioavailability of 6-prenylnaringenin by Micellar Solubilization","Increasing the Oral Bioavailability of 6-prenylnaringenin by Micellar Solubilization","COMPLETED",,6,"ACTUAL","University of Hohenheim",,3,,,FALSE,,,,,,,,,,,,"2025/05/12 20:40:18","2025/05/12 20:40:18","OTHER",,,,,,,"Germany",FALSE
"NCT04796740","Schleswig-Holstein","Schleswig-Holstein","Schleswig-Holstein","Schleswig-Holstein",,,,,,,,FALSE,FALSE,"Non-commercial",,450,,"2021-12-31",,"2020-12-17",,,"2021-03-10","2021-03-10","2021-03-15","ACTUAL",,,,,,,"2021-03-10","2021-03-15","ACTUAL","2019-12-17","ACTUAL","2019-12-17","2021-03","2021-03-31","2021-12-31","ESTIMATED","2021-08-31","ESTIMATED","2021-08-31",,"OBSERVATIONAL",,,"Thrombembolism After Robot- Assisted Surgery in Urology","Postoperative Arterial or Venous Thrombembolism After Robot- Assisted Surgery in Major Urological Procedures is in Some Cases a Severe Complication.","UNKNOWN","RECRUITING",450,"ESTIMATED","University Hospital Schleswig-Holstein",,,,,FALSE,,,,,,,,,,"NO",,"2025/05/12 20:40:18","2025/05/12 20:40:18","OTHER",,,,,,FALSE,"Germany",FALSE
"NCT06748027",,"Charite","Charite","Charite",FALSE,FALSE,,,FALSE,,,FALSE,FALSE,"Non-commercial",,60,,"2025-12-01",,"2024-12-19",,,"2024-12-19","2024-12-19","2024-12-24","ACTUAL",,,,,,,"2024-12-19","2024-12-24","ACTUAL","2024-09-02","ACTUAL","2024-09-02","2024-09","2024-09-30","2025-12-01","ESTIMATED","2025-12-01","ESTIMATED","2025-12-01",,"OBSERVATIONAL",,,"Guidelines on Long-term Medical Fasting","International Expert Consens on Long-term Medical Fasting","ENROLLING_BY_INVITATION",,60,"ESTIMATED","Charite University, Berlin, Germany",,,,,FALSE,,,,TRUE,,,,,,"UNDECIDED","Will try to publish all data in supplements, if journal accepts","2025/05/11 22:00:17","2025/05/11 22:00:17","OTHER",,,,,,FALSE,"Germany",FALSE
"NCT04095130",,"Charite","Charite","Charite",FALSE,FALSE,,,,,,FALSE,FALSE,"Non-commercial",,,56,"2019-09-17",,"2019-09-17",,,"2019-09-18","2019-09-18","2019-09-19","ACTUAL",,,,,,,"2019-09-18","2019-09-19","ACTUAL","2015-07-01","ACTUAL","2015-07-01","2019-09","2019-09-30","2019-09-17","ACTUAL","2018-03-16","ACTUAL","2018-03-16",,"OBSERVATIONAL","TSS1",,"Tissue Sodium in Patients With Psoriasis","Tissue Sodium Accumulation in Patients With Psoriasis: a Pilot Study","COMPLETED",,56,"ACTUAL","Charite University, Berlin, Germany",,,2,,FALSE,,,,FALSE,"SAMPLES_WITH_DNA","human peripheral blood mononuclear cell (PBMC)",,,,"UNDECIDED","Planned to share all IPD that underlie results in a publication.","2025/05/12 20:41:58","2025/05/12 20:41:58","OTHER",,,,,,FALSE,"Germany",FALSE
"NCT04406688",,"Münster",,"Münster",FALSE,FALSE,,,,,,TRUE,TRUE,"Non-commercial",,,300,"2022-03-31",,"2020-05-18",,,"2022-11-04","2020-05-27","2020-05-28","ACTUAL",,,,,,,"2022-11-04","2022-11-07","ACTUAL","2020-06-22","ACTUAL","2020-06-22","2022-11","2022-11-30","2022-03-31","ACTUAL","2021-12-30","ACTUAL","2021-12-30",,"OBSERVATIONAL",,,"Prediction of Acute Kidney Injury in Patients With COVID-19","Prediction of Acute Kidney Injury in Patients With COVID-19 Associated Acute Respiratory Distress Syndrome","COMPLETED",,300,"ACTUAL","University Hospital Muenster",,,,,FALSE,,,,FALSE,"SAMPLES_WITHOUT_DNA","EDTA plasma, urine",,,,,,"2025/05/12 20:41:58","2025/05/12 20:41:58","OTHER",,,,,,FALSE,"Germany;Italy;Portugal;Spain;United Kingdom",FALSE
"NCT03796754",,"Charite","Charite","Charite",FALSE,FALSE,,,,FALSE,TRUE,FALSE,FALSE,"Non-commercial",,,250,"2020-02-15",,"2019-01-02",,,"2022-09-28","2019-01-07","2019-01-08","ACTUAL",,,,,,,"2022-09-28","2022-09-29","ACTUAL","2019-01-21","ACTUAL","2019-01-21","2022-09","2022-09-30","2020-02-15","ACTUAL","2020-02-15","ACTUAL","2020-02-15",,"INTERVENTIONAL",,,"YoBEKA Program (Yoga, Movement, Relaxation, Concentration and Mindfulness) in Elementary Schools","Integration of the YoBEKA Program (Yoga, Movement, Relaxation, Concentration and Mindfulness) Into Elementary Schools in Germany","COMPLETED",,250,"ACTUAL","Charite University, Berlin, Germany",,2,,,FALSE,,,,,,,,,,,,"2025/05/12 20:41:58","2025/05/12 20:41:58","OTHER",,,,,,,"Germany",FALSE
"NCT01895244",,"Tübingen","Tübingen","Tübingen",,,,,,FALSE,FALSE,FALSE,FALSE,"Non-commercial","II",,44,"2024-06-30",,"2013-07-01",,,"2024-07-26","2013-07-04","2013-07-10","ESTIMATED",,,,,,,"2024-07-26","2024-07-29","ACTUAL","2012-09","ACTUAL","2012-09-30","2024-07","2024-07-31","2024-06","ACTUAL","2021-09","ACTUAL","2021-09-30",,"INTERVENTIONAL","AST-MOMA",,"Autologous Stem Cell Transplantation for Progressive Systemic Sclerosis","Highdose Chemotherapy and Transplantation of 34+ Selected Stem Cell for Progressive Systemic Sclerosis - Modification According to Manifestation","COMPLETED",,44,"ACTUAL","University Hospital Tuebingen",,2,,,FALSE,,,,TRUE,,,,,,,,"2025/05/12 20:41:58","2025/05/12 20:41:58","OTHER",,,,,,,"Germany",FALSE
"NCT06831981","Tübingen","Tübingen",,"Tübingen",FALSE,FALSE,,,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-commercial",,264,,"2037-03-01",,"2024-12-03",,,"2025-02-12","2025-02-12","2025-02-18","ACTUAL",,,,,,,"2025-02-12","2025-02-18","ACTUAL","2024-09-11","ACTUAL","2024-09-11","2024-11","2024-11-30","2037-03-01","ESTIMATED","2036-06-01","ESTIMATED","2036-06-01",,"INTERVENTIONAL","ARO 2024-13",,"Hyperthermia with Chemoradiotherapy in Rectal Cancer","Radiochemotherapy with Concomitant Deep Regional Hyperthermia in Locally Advanced Rectal Cancer. a Prospective, Randomized Phase III Trial.","RECRUITING",,264,"ESTIMATED","University Hospital Tuebingen",,2,,,FALSE,,,,FALSE,,,,,,"UNDECIDED",,"2025/05/11 22:02:14","2025/05/11 22:02:14","OTHER",,,,,,,"Germany",FALSE
"NCT06265623","Hamburg","Hamburg","Hamburg","Hamburg",FALSE,FALSE,,,,,,FALSE,FALSE,"Non-commercial",,148,,"2029-09-30",,"2024-02-09",,,"2024-02-09","2024-02-09","2024-02-20","ACTUAL",,,,,,,"2024-02-09","2024-02-20","ACTUAL","2024-03-01","ESTIMATED","2024-03-01","2024-02","2024-02-29","2029-09-30","ESTIMATED","2028-09-30","ESTIMATED","2028-09-30",,"OBSERVATIONAL","PROSA",,"Intermittent Hypoxemia, Lung Function Decline, Morbidity, and Mortality in COPD (PROSA Study).","Prospective Observational Study to Assess the Influence of Intermittent Hypoxaemia on Lung Function Decline, Morbidity, and Mortality in COPD Patients (PROSA Study)","NOT_YET_RECRUITING",,148,"ESTIMATED","Universitätsklinikum Hamburg-Eppendorf",,,2,,FALSE,,,,FALSE,"SAMPLES_WITH_DNA","Blood samples will be collected for plasma biomarker analysis and DNA extraction for genotyping of single nucleotide polymorphisms in target genes of the L-arginine-dimethylarginine-NO pathway.","Data can be made available after conclusion of the trial and final analysis.","Written, reasoned request to either of the two principal contact persons of the study.",,"YES","Upon reasonable individual request, IPD can be made available for further analyses by other researchers.","2025/05/12 20:43:39","2025/05/12 20:43:39","OTHER",,,,,,FALSE,"Germany",FALSE
"NCT03109028","Charite","Charite","Charite","Charite",FALSE,FALSE,,,,TRUE,TRUE,FALSE,FALSE,"Non-commercial",,,584,"2020-03-01",,"2017-04-06",,,"2022-02-02","2017-04-10","2017-04-11","ACTUAL",,,,,,,"2022-02-02","2022-02-18","ACTUAL","2018-03-01","ACTUAL","2018-03-01","2022-02","2022-02-28","2020-03-01","ACTUAL","2019-12-31","ACTUAL","2019-12-31",,"INTERVENTIONAL","MEHIRA",,"Mental Health in Refugees and Asylum Seekers","Stepped Care Model Supporting Mental Health in Refugees and Asylum Seekers","COMPLETED",,584,"ACTUAL","Charite University, Berlin, Germany",,2,,,FALSE,,,,,,,,,,,,"2025/05/12 20:43:39","2025/05/12 20:43:39","OTHER",,,,,,,"Germany",FALSE
"NCT02985463",,"Mannheim","Mannheim","Mannheim",,,,,,,,FALSE,FALSE,"Non-commercial",,,60,"2021-12-31",,"2016-12-03",,,"2020-08-26","2016-12-03","2016-12-07","ESTIMATED",,,,,,,"2020-08-26","2020-08-27","ACTUAL","2014-06","ACTUAL","2014-06-30","2020-08","2020-08-31","2021-12","ESTIMATED","2020-12","ESTIMATED","2020-12-31",,"OBSERVATIONAL","LABEL",,"Left Atrial Appendage Occlusion and Biomarker Evaluation","Left Atrial Appendage Occlusion and Biomarker Evaluation","UNKNOWN","ACTIVE_NOT_RECRUITING",60,"ACTUAL","Universitätsmedizin Mannheim",,,,,FALSE,,,,FALSE,"SAMPLES_WITH_DNA","Two peripheral blood withdraws in EDTA, citrate, ammonium heparin, serum tubes 24 hours before and at mid-term follow up at 6 months after successful LAA occlusion device implantation.",,,,"NO",,"2025/05/12 20:43:39","2025/05/12 20:43:39","OTHER",,,,,,FALSE,"Germany",FALSE
"NCT03299127",,"Hamburg",,"Hamburg",FALSE,FALSE,,,,TRUE,FALSE,FALSE,FALSE,"Non-commercial",,,127,"2017-12-15",,"2017-09-27",,,"2018-06-11","2017-09-27","2017-10-02","ACTUAL",,,,,,,"2018-06-11","2018-06-13","ACTUAL","2017-04-01","ACTUAL","2017-04-01","2018-06","2018-06-30","2017-12-15","ACTUAL","2017-07-30","ACTUAL","2017-07-30",,"INTERVENTIONAL",,,"Imagery Rescripting in Depression","A Self-help Manual of Imagery Rescripting Reduces Depressive Symptoms","COMPLETED",,127,"ACTUAL","Universitätsklinikum Hamburg-Eppendorf",,2,,,FALSE,,,,FALSE,,,,,,"UNDECIDED",,"2025/05/11 23:58:24","2025/05/11 23:58:24","OTHER",,,,,,,"Germany",FALSE
"NCT04336527","Hamburg","Hamburg",,"Hamburg",FALSE,FALSE,,,,TRUE,TRUE,TRUE,FALSE,"Non-commercial",,,201,"2023-09-30",,"2020-03-30",,,"2023-05-28","2020-04-06","2020-04-07","ACTUAL",,,,,,,"2023-05-28","2023-05-31","ACTUAL","2020-07-21","ACTUAL","2020-07-21","2023-05","2023-05-31","2023-09","ESTIMATED","2023-08","ESTIMATED","2023-08-31",,"INTERVENTIONAL","HoPe",,"HoPe: Home Treatment and Peer Support for Acute Mental Health Crisis","HoPe: Home Delivered Peer Led Treatment vs Home Delivered Treatment - a Randomized Controlled Multicentre Trial","UNKNOWN","ACTIVE_NOT_RECRUITING",201,"ACTUAL","Universitätsklinikum Hamburg-Eppendorf",,2,,,FALSE,,,,,,,,,,,,"2025/05/12 20:43:39","2025/05/12 20:43:39","OTHER",,,,,,,"Germany",FALSE
"NCT02975752",,"Duisburg-Essen","Duisburg-Essen","Duisburg-Essen",,,,,,,,,,"Non-commercial",,,48,"2016-11-30",,"2016-11-23",,,"2016-11-23","2016-11-23","2016-11-29","ESTIMATED",,,,,,,"2016-11-23","2016-11-29","ESTIMATED","2015-03",,"2015-03-31","2016-11","2016-11-30","2016-11","ACTUAL","2016-06","ACTUAL","2016-06-30",,"OBSERVATIONAL","EGFRdelEx19",,"EGFRdelEx19 and KRAS Exon 2 Mutation Detection in EBUS-TBNA","Rapid and Highly Sensitive EGFRdelEx19 and KRAS Exon 2 Mutation Detection in EBUS-TBNA Specimen of Lymph Node Metastases From Patients With Lung Adenocarcinoma","COMPLETED",,48,"ACTUAL","University Hospital, Essen",,,,,FALSE,,,,FALSE,"SAMPLES_WITH_DNA","EBUS-TBNA specimen of lymph nodes and primary tumor",,,,"NO",,"2025/05/12 20:43:39","2025/05/12 20:43:39","OTHER",,,,,,FALSE,,FALSE
"NCT01669408","Heidelberg","Heidelberg","Heidelberg","Heidelberg",,,,,,TRUE,FALSE,FALSE,FALSE,"Non-commercial","II",40,,"2013-09-30",,"2012-08-14",,,"2013-06-21","2012-08-16","2012-08-21","ESTIMATED",,,,,,,"2013-06-21","2013-06-24","ESTIMATED","2012-09",,"2012-09-30","2013-06","2013-06-30","2013-09","ESTIMATED","2013-09","ESTIMATED","2013-09-30",,"INTERVENTIONAL","PreCOOL",,"Prehospital COOLing 1 (PreCOOL 1)","A Randomized Controlled Trial Evaluating Cold Infusions for Prehospital Induction of Cooling in Awake Stroke Patients (PreCOOL 1)","UNKNOWN","RECRUITING",40,"ESTIMATED","University Hospital Heidelberg",,2,,,FALSE,,,,FALSE,,,,,,,,"2025/05/12 20:43:39","2025/05/12 20:43:39","OTHER",,,,,,,"Germany",FALSE
"NCT01291693",,"Greifswald","Greifswald","Greifswald",,,,,,TRUE,TRUE,FALSE,FALSE,"Non-commercial","II-III",,975,"2014-11-30",,"2011-02-04",,,"2015-12-01","2011-02-07","2011-02-08","ESTIMATED",,,,,,,"2015-12-01","2015-12-03","ESTIMATED","2011-02",,"2011-02-28","2015-12","2015-12-31","2014-11","ACTUAL","2014-11","ACTUAL","2014-11-30",,"INTERVENTIONAL","PECO",,"Testing Delivery Channels of Brief Motivational Alcohol Intervention","Testing Delivery Channels of Brief Motivational Alcohol Intervention Among General Hospital Inpatients With Risky Drinking: Personal Counseling Versus Computer-generated Feedback Letters","COMPLETED",,975,"ACTUAL","University Medicine Greifswald",,3,,,FALSE,,,,FALSE,,,,,,,,"2025/05/12 20:45:20","2025/05/12 20:45:20","OTHER",,,,,,,"Germany",FALSE
"NCT03308149",,"Tübingen","Tübingen","Tübingen",FALSE,FALSE,,,,,,FALSE,FALSE,"Non-commercial",,,50,"2017-01-10",,"2017-09-28",,,"2017-10-06","2017-10-06","2017-10-12","ACTUAL",,,,,,,"2017-10-06","2017-10-12","ACTUAL","2016-01-10","ACTUAL","2016-01-10","2017-10","2017-10-31","2017-01-10","ACTUAL","2017-01-10","ACTUAL","2017-01-10",,"OBSERVATIONAL",,,"Predictability of the Effects of Facet Joint Infiltration in the Degenerate Lumbar Spine When Assessing MRI Scans","Predictability of the Effects of Facet Joint Infiltration in the Degenerate Lumbar Spine When Assessing MRI Scans","COMPLETED",,50,"ACTUAL","University Hospital Tuebingen",,,,,FALSE,,,,,,,,,,"UNDECIDED","General data file from which statistical analyses were performed may be requested from the authors after publication","2025/05/12 20:45:20","2025/05/12 20:45:20","OTHER",,,,,,FALSE,"Germany",FALSE
"NCT01589913",,"Würzburg",,"Würzburg",,,,,,TRUE,FALSE,TRUE,FALSE,"Non-commercial",,,118,"2016-08-31",,"2011-10-05",,,"2019-04-29","2012-05-01","2012-05-02","ESTIMATED",,,,,,,"2019-04-29","2019-05-01","ACTUAL","2012-05","ACTUAL","2012-05-31","2019-04","2019-04-30","2016-08","ACTUAL","2015-07","ACTUAL","2015-07-31",,"INTERVENTIONAL","REACH-ICD",,"REmote Web Assisted Care for Heart Failure Patients With Implantable Cardioverter Defibrillators","Remote Care for Reducing Cardiac Fear, Fear of Dying, Depression, and Increasing Quality of Life in ICD-Patients With Cardiac Insufficiency/at Risk for Fatal Cardiac Arrhythmia.","COMPLETED",,118,"ACTUAL","Wuerzburg University Hospital",,2,,,FALSE,,,,TRUE,,,,,,"NO",,"2025/05/12 20:45:20","2025/05/12 20:45:20","OTHER",,,,,,,"Germany",FALSE
"NCT00284713",,"Frankfurt",,"Frankfurt",,,,,,TRUE,FALSE,,,"Non-commercial","I-II",30,,"2009-01-31",,"2006-01-31",,,"2009-02-17","2006-01-31","2006-02-01","ESTIMATED",,,,,,,"2009-02-17","2009-02-18","ESTIMATED","2004-05",,"2004-05-31","2009-02","2009-02-28","2009-01","ACTUAL","2009-01","ACTUAL","2009-01-31",,"INTERVENTIONAL",,,"Progenitor Cell Therapy in Dilative Cardiomyopathy","Transplantation Of Progenitor Cells And Recovery Of Left Ventricular Function In Patients With Nonischemic Dilatative Cardiomyopathy","COMPLETED",,30,"ESTIMATED","Johann Wolfgang Goethe University Hospital",,,,,FALSE,,,,FALSE,,,,,,,,"2025/05/12 20:45:20","2025/05/12 20:45:20","OTHER",,,,,,,,FALSE
"NCT00805064",,"Frankfurt","Frankfurt","Frankfurt",,,,,,FALSE,FALSE,,,"Non-commercial","III",,40,"2008-11-30",,"2008-12-04",,,"2012-09-26","2008-12-08","2008-12-09","ESTIMATED",,,,,,,"2012-09-26","2012-09-27","ESTIMATED","2006-01",,"2006-01-31","2012-09","2012-09-30","2008-11","ACTUAL","2007-12","ACTUAL","2007-12-31",,"INTERVENTIONAL",,,"Combined Triple Procedure in Retinal Vein Occlusion (RVO)","Intravitreal Combination Therapy Using Triamcinolone and Bevacizumab Improves Vision in Patients With Retinal Vein Occlusion","COMPLETED",,40,"ACTUAL","Johann Wolfgang Goethe University Hospital",,3,,,FALSE,,,,FALSE,,,,,,,,"2025/05/12 20:45:20","2025/05/12 20:45:20","OTHER",,,,,,,,FALSE
"NCT06831994","Hamburg","Hamburg",,"Hamburg",FALSE,FALSE,,,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-commercial",,660,,"2027-02-28",,"2025-02-12",,,"2025-03-16","2025-02-12","2025-02-18","ACTUAL",,,,,,,"2025-03-16","2025-03-19","ACTUAL","2025-02-26","ACTUAL","2025-02-26","2025-02","2025-02-28","2027-02-28","ESTIMATED","2027-02-28","ESTIMATED","2027-02-28",,"INTERVENTIONAL",,,"Digital Implementation of the German S3 Clinical Practice Guideline for Multimorbidity","Digital Implementation of the German S3 Clinical Practice Guideline for Primary Care of Older Patients with Multimorbidity - a Cluster-randomised Clinical Evaluation Study (gp-multitool.de)","RECRUITING",,660,"ESTIMATED","Universitätsklinikum Hamburg-Eppendorf",,2,,,FALSE,,,,FALSE,,,,,,"NO",,"2025/05/11 22:04:07","2025/05/11 22:04:07","OTHER",,,,,,,"Germany",FALSE
"NCT00794066",,"Erlangen",,"Erlangen",,,,,,,,FALSE,FALSE,"Non-commercial",,,1500,"2017-10-23",,"2008-11-18",,,"2017-10-24","2008-11-18","2008-11-19","ESTIMATED",,,,,,,"2017-10-24","2017-10-25","ACTUAL","2008-08",,"2008-08-31","2017-10","2017-10-31","2017-10-23","ACTUAL","2017-10-23","ACTUAL","2017-10-23",,"OBSERVATIONAL","PARIS",,"Peripheral Arteriopathy Rate In Stroke","Prevalence of Peripheral Arterial Disease in Acute Ischemic and Hemorrhagic Stroke Patients","COMPLETED",,1500,"ACTUAL","University of Erlangen-Nürnberg Medical School",,,3,,FALSE,,,,FALSE,,,,,,,,"2025/05/12 20:45:20","2025/05/12 20:45:20","OTHER",,,,,,,"Germany",FALSE
"NCT00317408","Erlangen",,,"Erlangen",,,,,,FALSE,,TRUE,TRUE,"Non-commercial",,96,,,,"2006-04-19",,,"2015-09-24","2006-04-21","2006-04-24","ESTIMATED",,,,,,,"2015-09-24","2015-09-25","ESTIMATED","2004-04",,"2004-04-30","2015-09","2015-09-30",,,"2014-02","ACTUAL","2014-02-28",,"INTERVENTIONAL",,,"Combination Chemotherapy Followed By Stem Cell Transplant in Treating Young Patients With Progressive or Relapsed Anaplastic Large Cell Lymphoma","Treatment Protocol for Relapsed Anaplastic Large Cell Lymphoma of Childhood and Adolescence","UNKNOWN","ACTIVE_NOT_RECRUITING",96,"ESTIMATED","National Cancer Institute (NCI)",,,,,FALSE,,,,,,,,,,,,"2025/05/12 20:45:20","2025/05/12 20:45:20","NIH",,,,,,,"Austria;Belgium;Czech Republic;France;Germany;Ireland;Italy;Netherlands;Poland;Sweden;Switzerland;United Kingdom",FALSE
"NCT04468178",,"Hannover",,"Hannover",FALSE,FALSE,,,FALSE,TRUE,FALSE,FALSE,FALSE,"Non-commercial",,60,,"2027-12-31",,"2020-06-30",,,"2025-03-21","2020-07-07","2020-07-13","ACTUAL",,,,,,,"2025-03-21","2025-03-25","ACTUAL","2021-09-17","ACTUAL","2021-09-17","2025-03","2025-03-31","2027-12-31","ESTIMATED","2024-01-25","ACTUAL","2024-01-25",,"INTERVENTIONAL",,,"Clinical Results and RSA Migration Analysis of the GLOBAL ICON - Stemless Anatomic Shoulder","Clinical Results and RSA Migration Analysis of the GLOBAL ICON - Stemless Anatomic Shoulder","RECRUITING",,60,"ESTIMATED","Hannover Medical School",,2,,,FALSE,,,,FALSE,,,,,,"NO",,"2025/05/11 22:04:07","2025/05/11 22:04:07","OTHER",,,,,,,"Germany",FALSE
"NCT04484636","Hannover",,,"Hannover",FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-commercial",,,400,"2024-12-31",,"2020-07-10",,,"2025-03-17","2020-07-21","2020-07-23","ACTUAL",,,,,,,"2025-03-17","2025-03-20","ACTUAL","2020-10-28","ACTUAL","2020-10-28","2025-01","2025-01-31","2024-12-31","ACTUAL","2024-08-30","ACTUAL","2024-08-30",,"INTERVENTIONAL","PLATON",,"PLATON - Platform for Analyzing Targetable Tumor Mutations (pilot-study)","PLATON - Platform for Analyzing Targetable Tumor Mutations (pilot-study) a Multicenter, Prospective, Cohort Study to Assess the Genomic Profiles and Associated Therapy Decision in Gastrointestinal Cancer","COMPLETED",,400,"ACTUAL","Institut für Klinische Krebsforschung IKF GmbH at Krankenhaus Nordwest",,5,,,FALSE,,,,FALSE,,,,,,"NO","Depending on particpant informed concent individual-participant data (IPD) will only be shared in research-cooperations according the terms of PLATON's Use and Access Regulation. Scientific projects have to be approved by PLATON'S Scientific Steering Committee.","2025/05/11 22:04:07","2025/05/11 22:04:07","OTHER",,,,,,,"Germany",FALSE
